detail,source,timestamp,title,url
登录.山东省大学排名前六强，山东大学稳居第一，青岛大学排进前五！.四川省的热门大学：电子科技大学，实力怎么样？.全国大学排行前三百强！吉林大学进前十，上交第三！.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.山东高校经费预算排名，齐鲁工业大学排第一，山东师范未进前五.3所曾经的211热门专业高校，却少有人报考，专业太冷门，不好就业.新青岛大学想承袭“老青岛大学”校史，为何遭遇山大海大联合反对.软科：550分可以报考的三所高校，西交利物浦大学就是其中之一.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,恍志教育,2021年4月2日 16:45,"排名前六强,稳居第一,青岛大学排进前五!",https://baijiahao.baidu.com/s?id=1695917698161272026&wfr=spider&for=pc
登录.隶书大家宋庆泽先生书唐.杜牧诗《清明》.诗l红色的布.清明‖清明祭祖.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.高考成绩在500左右的考生必读，好大学推荐.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,齐鲁壹点,2021年4月3日,设“死亡教育课”已开课14年:普及程度还远远不够,https://baijiahao.baidu.com/s?id=1695971392151500737&wfr=spider&for=pc
,腾讯网,2021年4月1日 22:12,"公布考研录取名单,最高分452,考生401分直接放弃复试!",https://new.qq.com/omn/20210401/20210401A0EREM00.html
"网易首页.应用
            .
                  .
                  .
                  .
                  .
                  .
                  .
                  .
            .新闻.国内.国际.图片.评论.探索.军事.本地新闻.王三三.体育.NBA.CBA.综合.中超.国际足球.英超.西甲.意甲.娱乐.明星.图片.电影.电视.音乐.稿事编辑部.娱乐FOCUS.星捕快.财经.股票.行情.产经.新股.金融.基金.商业.理财.汽车.购车.行情.选车.车型库.行业.用车.汽车图片.科技.通信.IT.互联网.移动互联网.特别策划.五道口沙龙.易语中的.专题.女人.亲子.艺术.时尚.收藏.情感.星座.美容.手机.数码.移动.电脑.手机库.家电.智能硬件.相机.手机视频.房产.家居.北京房产.上海房产.广州房产.全部分站.楼盘库.家具.卫浴.衣柜.旅游.户外.贵州.美食.四川.景点.新疆.专题.西藏.教育.移民.考研.留学.公务员.外语.中小学.高考.校园.查看网易地图.登录.注册免费邮箱
                .
                      .
                      .
                .
                  .
                .
                      .
                      .
                      .
                      .
                      .
                      .
                      .
                .
                      .
                      .
                      .
                      .
                      .
                      .
                      .
                      .
                      .
                .
                      .
                      .
                      .
                      .
                      .
                      .
                .
                      .
                      .
                      .
                      .
                      .
                      .
                      .网易首页.网易号.申请入驻.举报.0.返回网易首页.下载网易新闻客户端.
                                .青岛大学来我院进行调研 ---促合作 共提升.
                                    .
                                .山东省大学排名，第一名无悬念，山东师范大学排名第四.
                                    .
                                .济南大学是济南的“亲儿子”，为啥被山东省划走了一级学科博士点.
                                    .
                                .潍坊科技学院学子闫国章讲述自己从保安到博士的追梦之旅.
                                    .
                                .90后博导：本科毕业于山大，直博清华，如今任教985高校！.
                                    .
                                .山大电气拟录取名单公布，23名400+考生被刷，最高434分.
                                    .
                                .最新大学录取分数线排名，清华第1，北航进前10，山大只排在40名.
                                    .
                                .院士校长：人生两个阶段最能逼出成果，一是拿博士学位，二是评正教授.
                                    .
                                .山东商业职业技术学院领导一行实地考察潍坊新迈尔数字小镇.
                                    .
                                .教育部：大力提升师范层次！今后想当中小学老师，研究生成标配？.
                                    .
                                .救救博士生！.
                                    .
                                .清华大学吴国盛教授：中美之间，最根本的差距在哪里？.
                                    .
                                .学术整风！2021年首批学术不端处理决定发布，1人最多涉及20篇论文.
                                    .
                                .北京科技大学好不好？前世今生光彩依旧！.
                                    .
                                .滨州医学院改名第二医科大，滨州烟台都不尴尬.
                                    .
                                .北大竟然负增长，北京化工增长第1！102所一流高校4年经费榜单.
                                    .
                                .绿色进高校！明年北京七成高校将完成绿色学校达标创建.
                                    .
                                .齐鲁工业大学（山东省科学院） | 庆祝建党100周年主题演讲比赛.
                                    .
                                .离谱！研究生因豆瓣上打差评，就被985高校某研究员向学校举报了.
                                    .
                                .中国的科研人员太累了，建议培养一些庸俗的爱好.
                                    .
                                .男生在课桌上玩手机，老师手指不经意碰到，网友：富贵险中求！.
                                    .
                                .青岛大学千余师生接种新冠疫苗.
                                    .
                                .警方通报青岛教师考试泄题：命题机构人员泄题，5人被刑拘.
                                    .
                                .山东青岛：千亩樱花“惹人醉”.
                                    .
                                .自招扩招——青岛高中对中考政策的“无声抗议”.
                                    .
                                .青岛厦门长春，又一副省级城市“一把手”升任省长.
                                    .
                                .中青报评青岛教师招聘考试疑泄题：任何疑点都应得到严肃回应.
                                    .
                                .青岛公安发布通告.
                                    .
                                .重磅新政发布：青岛高铁枢纽之梦，恐怕要碎了！.
                                    .
                                .12.35亿！青岛这里要建商务中心，招标正式启动！.
                                    .
                                .青岛和一汽的“赌局”：重回工业强市的一场救赎.
                                    .
                                .青岛单价最贵的10大老旧小区.
                                    .
                                .平度凤台：抢种电线杆骗取征地补偿款？执法部门出手！.
                                    .
                                .青岛房企彻底坐不住了，房价又要涨？集体官宣为哪般.
                                    .
                                .青岛房价两连跌，四万炒房客被套青岛楼市，青岛楼市分析第十三期.
                                    .
                                .青岛市委组织部一行来我镇调研考察.
                                    .
                                .孙永红：雄心勃勃的西海岸新区，奏响壮丽的“和声”！.
                                    .
                                .青岛这个商业综合体太高端！7月1日前正式亮相.
                                    .
                                .青岛看病不难了！齐鲁医院床位数直追青医附院，跟本院相比如何.
                                    .
                                .年底全线开通！青岛地铁1号线启动公交衔接规划编制！.
                                    .
      .三星退出国内LCD面板工厂 TCL已全面接管.
      .“夹菜识人术”：饭局上，不主动给别人夹菜的人，通常是这3种.
      .陌生人闯入家门，张口就要借钱？上海多人碰到这种荒唐事！.
      .“又黄又土”的椰树椰汁翻车了！低俗招聘广告被喷像“招嫖”…….
      .女大学生懒到让人“大跌眼镜”，床上吃喝，并且奶茶和袜子放一起.
      .梅根不懂见好就收，过度博关注让人产生厌恶，美国人：滚回英国！.
      .男子出轨自述：我们工薪阶层包养的女人大部分是打工妹.
      .现代捷恩斯正式入华！上海外滩无人机拼出“你好，中国”字样.
      .公务员“保护伞”恐被打破，700万人或将受影响，铁饭碗不稳了.
      .男朋友喜欢“口嗨”是一种怎样的体验？他们可能只是比较自信.
      .央视女主持走秀时泳裤滑落,却当作什么事也没发生：谁爱看谁看.
      .十二岁嫁给三岁丈夫，十五岁受诱惑生子，她并不悲惨.
      .龚琳娜的审美挺难懂，一身打扮看着有点老气，没点气场真不好驾驭.
      .美国留学生入学前必须接种疫苗，但中国疫苗不算，美国大学不承认.
      .林峯夫妇首度合体拍杂志，张馨月环搂老公尽显望夫眼，太有夫妻相.
      .黑种人、白种人、黄种人为什么能自由交配？生殖隔离失效了吗？.
      .信仰值这个价吗？宝马远光灯辅助功能可用OTA远程购买.
      .一旦印度顺利入常，哪国会被踢出群聊？美俄看法罕见达成一致.
      .最新，美国最大芯片代工厂全部产能已被预定！中芯国际正加速扩产.
      .巨石被精准切成两半，科学家称不是人类干的，至今仍是不解之谜！.
                        .生活鲜事一锅烩.看看这一刻的热点新闻.全部.专题推荐.数博2021全球传播行动.永远记住你.永远跟党走.奋斗百年路 启航新征程.2021牛年网络大过年.新春走基层.春暖中国.今年你依然在路上.你好，警察节.聚焦新时代“三明实践”.
            .
            .About NetEase.公司简介.联系方法.招聘信息.客户服务.隐私政策.广告服务.不良信息举报 Complaint Center.廉正举报.",网易,2021年4月2日 01:23,"教育厅公布一名单,6位教授同时入选,全部来自青岛!",https://www.163.com/dy/article/G6HRNOIC05520J54.html
登录.山东大学当年险些去了郑州，为何没成行？又怎么从青岛搬去了济南.高考为啥不能全国一条线统一录取？古代的南北分榜，究竟用意何在.济南大学被划走了一级学科博士点，为什么说，是在填山东大学的坑.用砒霜打虫，以鹰爪入药：名医施今墨，开出的方子能把人吓晕.新中国第一位遇刺的高级干部，当过毛主席秘书，儿子中将儿媳少将.红色“迹”忆·根脉山东（十一）丨抗联军长夏云杰 英魂不朽驻关东.一二八、山东历史名人：徐干.厚重濮阳：河南大学朱绍侯教授20年前考证帝舜故里在濮阳县.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,齐文刀,2021年4月3日,"当年险些去了郑州,为何没成行?又怎么从青岛搬去了济南",https://baijiahao.baidu.com/s?id=1695574877304329965&wfr=spider&for=pc
,腾讯网,2021年3月20日 08:50,"济南有哪些?除了以外,还有6所值得报考的大学",https://new.qq.com/rain/a/20210320A01LGA00
登录.一个人读了硕博士的改变.日媒：国际泳联考虑取消三项奥运预选赛.中国疾控中心提醒您 踏青赏花需注意.全国第1：深圳中学这7名高中生提前被清华大学录取，全都是男生.创纪录！合肥一中16岁高一“学霸”被清华录取 4月份正式成为大学生.南京大学：对不起，浙江大学，当年没合并南医大，我不后悔.侯建坤：高一没上完就收到清华大学通知书，他的成功经验是什么？.捐款4亿美元给清华大学，这名美国商人被质问，他说：要知恩图报.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中国生物技术网,2021年3月22日 16:53,"最新全球学术排名:中科院全球第1,首次进入前100名",https://baijiahao.baidu.com/s?id=1694849479334263588&wfr=spider&for=pc
登录.桂林电子科技大学实力怎么样？录取分多少？.石家庄：谋划建设中国中医药大学！切实可行？难点及优势分析！.苏州三所新大学今年9月首次招生，实力一流，你想上哪一所？.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,柒佰伴老马,2021年3月22日 09:35,最好的大学是?2020年山东省专业录取详情及分析!,https://baijiahao.baidu.com/s?id=1694894086327005466&wfr=spider&for=pc
登录.硬核实力！7位“男神学霸”，来自四川同所高校，全部保研985.2021版中国大学文科实力排行榜新鲜出炉！北京大学排名榜首.速递！2021校友会中国大学文科实力排名，北大人大雄居冠亚军.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.山东大学2021年强基计划招生简章出炉 两类考生可报.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中国教育那些事,2021年4月3日,2021年强基计划招生简章发布!附2020年各省市入围分数线,https://baijiahao.baidu.com/s?id=1695975937802306400&wfr=spider&for=pc
登录.山东大学当年险些去了郑州，为何没成行？又怎么从青岛搬去了济南.高考为啥不能全国一条线统一录取？古代的南北分榜，究竟用意何在.济南大学被划走了一级学科博士点，为什么说，是在填山东大学的坑.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.南京名校知多少？新高考“3+1+2”第一年，哪个才是你的菜？.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.高考成绩在500左右的考生必读，好大学推荐.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,齐文刀,2021年3月30日 19:30,"济南被划走了一级学科博士点,为什么说,是在填的坑",https://baijiahao.baidu.com/s?id=1695573011977820205&wfr=spider&for=pc
,腾讯网,2021年4月1日 22:29,党委副书记王君松到第一书记任职村调研,http://new.qq.com/omn/ENT20190/20210401A0F42E00.html
登录.4月10日打印准考证！2021年体育单招文化考试考前提醒.泗水县实验小学开展“学党史、祭英烈、学先烈、做先锋”主题教育活动.威海市城里中学唱响提升教育教学质量三部曲.深圳科创学院发起人李泽湘：大湾区有世界上最完整的供应链体系.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.深圳市创业服务协会举办精英会员企业故事展播活动.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,山东教育新闻网,2021年4月2日 16:23,职业学院与创业训练营联合举办“科创赋能、共创共赢...,https://baijiahao.baidu.com/s?id=1695916307198695124&wfr=spider&for=pc
登录.国家级候选公示，山东23县（市、区）上榜.河南通报“教师教唆班级学生体罚违纪学生”：责成辞退.缅怀！2020年因公牺牲民警名单公布.土卫八被认为是飞船，拥有1300公里长“焊接缝”，是如何形成的？.离子发动机原理是什么？人类利用它能冲出太阳系吗？.为了保护两颗可能有生命的星球，卡西尼号主动坠毁在土星大气层中.暗物质是什么？中国自研的暗物质探测卫星“悟空”到底有多强？.研究发现位于极高空的超音速等离子体创造了炫目的极光表演.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,大众日报,2021年4月2日 09:12,科研团队揭示太阳耀斑辐射扰动磁层空间,https://baijiahao.baidu.com/s?id=1695889193821411486&wfr=spider&for=pc
登录.换届进行时｜老支书们的真挚寄语.成都市各级关工委开展清明祭英烈活动（二）.普洱市政法系统各单位开展清明祭扫系列活动.菏泽市科技局组织召开第一季度重点工作调度会.市科技局举办科技志愿者在行动·医药产业博士行活动.市科技局召开产业技术研究院建设工作座谈会.区科技局“企铭星”青年科技大讲堂开讲啦！.嘉峪关市科技局来白银考察交流.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,选调生,2021年3月31日 07:17,市科技局组织校地合作联席会议专题研究推进我市与共建...,https://baijiahao.baidu.com/s?id=1695703752432146953&wfr=spider&for=pc
